alg_name,ins,ins_set,mean,median,min,fr,nr
best-f-5,optimizing-BDDs-breast-cancer-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,118.75,100.0,97,0.4,10
best-f-5,min-fill-MinFill_R0_myciel7,MSE23-uw,,,,0.0,10
best-f-5,bcp-SU3__simp-genos.haps.9,MSE23-uw,110.0,110.0,109,1.0,10
best-f-5,decision-tree-hypothyroid-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,judgment-aggregation-ja-maxham-preflib-00049-00000444,MSE23-uw,53.0,53.0,53,1.0,10
best-f-5,aes-mul_8_11,MSE23-uw,96.4,96.5,87,1.0,10
best-f-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,ramsey-ram_k3_n11.ra0,MSE23-uw,7.0,7.0,7,1.0,10
best-f-5,atcoss-atcoss_sugar_05,MSE23-uw,,,,0.0,10
best-f-5,ramsey-ram_k4_n18.ra0,MSE23-uw,9.0,9.0,9,1.0,10
best-f-5,decision-tree-anneal-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,judgment-aggregation-ja-maxham-preflib-00049-00000295,MSE23-uw,53.3,53.0,53,1.0,10
best-f-5,judgment-aggregation-ja-slater-preflib-00051-00000011,MSE23-uw,509.5,509.0,508,1.0,10
best-f-5,planning-bnn-navigation_4x4_7,MSE23-uw,,,,0.0,10
best-f-5,optimizing-BDDs-car-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,563.2,534.0,468,0.5,10
best-f-5,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,1427.2222222222222,1423.0,1283,0.9,10
best-f-5,inconsistency-measurement-im-forgetting-A-2-grd_3908_2_1.tgf.pl,MSE23-uw,784.7,784.0,777,1.0,10
best-f-5,gen-hyper-tw-GenHyperTW_flat30-99,MSE23-uw,39.1,39.0,35,1.0,10
best-f-5,gen-hyper-tw-GenHyperTW_aim-50-1_6-no-3,MSE23-uw,15.9,16.0,15,1.0,10
best-f-5,setcover-sts-data.405,MSE23-uw,339.4,340.0,337,1.0,10
best-f-5,judgment-aggregation-ja-maxham-preflib-00049-00000390,MSE23-uw,53.0,53.0,53,1.0,10
best-f-5,railway-transport-d4,MSE23-uw,,,,0.0,10
best-f-5,judgment-aggregation-ja-slater-preflib-00049-00000468,MSE23-uw,269.0,269.0,269,1.0,10
best-f-5,treewidth-computation-TWComp_queen7_7_N49,MSE23-uw,38.1,38.0,38,1.0,10
best-f-5,min-fill-MinFill_R0_mulsol.i.2,MSE23-uw,,,,0.0,10
best-f-5,optimizing-BDDs-heart-cleveland-un-wcnf_incomplete_improved_1_2019_9,MSE23-uw,116.6,127.0,58,0.5,10
best-f-5,judgment-aggregation-ja-slater-preflib-00049-00000451,MSE23-uw,510.9,511.0,510,1.0,10
best-f-5,decision-tree-lymph-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,xai-mindset2-shuttleM,MSE23-uw,,,,0.0,10
best-f-5,ramsey-ram_k3_n15.ra0,MSE23-uw,30.0,30.0,30,1.0,10
best-f-5,reversi-rev66-32,MSE23-uw,,,,0.0,10
best-f-5,inconsistency-measurement-im-sum-B-2-stb_330_291.tgf.pl,MSE23-uw,56.1,56.0,54,1.0,10
best-f-5,judgment-aggregation-ja-maxham-preflib-00049-00000486,MSE23-uw,55.0,55.0,55,1.0,10
best-f-5,aes-mul_8_3,MSE23-uw,40.8,41.0,39,1.0,10
best-f-5,xai-mindset2-soybean,MSE23-uw,,,,0.0,10
best-f-5,planning-bnn-cellda_x_12,MSE23-uw,,,,0.0,10
best-f-5,judgment-aggregation-ja-maxham-preflib-00049-00000260,MSE23-uw,51.8,52.0,51,1.0,10
best-f-5,inconsistency-measurement-im-sum-C-1-grd_1222_5_4.tgf.pl,MSE23-uw,237.9,238.0,235,1.0,10
best-f-5,MaxSATQueriesinInterpretableClassifiers-twitter_train_2_CNF_4_1,MSE23-uw,3169.3,2767.0,1825,1.0,10
best-f-5,min-fill-MinFill_R4_miles500,MSE23-uw,,,,0.0,10
best-f-5,inconsistency-measurement-im-sum-B-3-stb_327_100.tgf.pl,MSE23-uw,63.4,64.0,61,1.0,10
best-f-5,inconsistency-measurement-im-forgetting-B-3-stb_457_193.tgf.pl,MSE23-uw,86.0,86.0,83,1.0,10
best-f-5,optic-gen_mult_5_5_991,MSE23-uw,278.5,279.0,273,1.0,10
best-f-5,inconsistency-measurement-im-hit-C-1-grd_3018_3_7.tgf.pl,MSE23-uw,561.0,561.0,560,1.0,10
best-f-5,MaxSATQueriesinInterpretableClassifiers-twitter_train_9_CNF_1_1,MSE23-uw,2040.7,1962.0,1927,1.0,10
best-f-5,aes-sbox_8,MSE23-uw,469.6,468.5,462,1.0,10
best-f-5,planning-bnn-cellda_y_10,MSE23-uw,,,,0.0,10
best-f-5,inconsistency-measurement-im-forgetting-B-3-stb_428_430.tgf.pl,MSE23-uw,78.5,78.0,77,1.0,10
best-f-5,judgment-aggregation-ja-maxham-preflib-00049-00000385,MSE23-uw,37.0,37.0,37,1.0,10
best-f-5,ramsey-ram_k3_n14.ra0,MSE23-uw,21.0,21.0,21,1.0,10
best-f-5,gen-hyper-tw-GenHyperTW_pret60_25,MSE23-uw,15.4,15.5,14,1.0,10
best-f-5,program-disambiguation-Q22_YESNO_1,MSE23-uw,,,,0.0,10
best-f-5,gen-hyper-tw-GenHyperTW_grid4d_3,MSE23-uw,10.0,10.0,10,1.0,10
best-f-5,inconsistency-measurement-im-forgetting-C-1-grd_5178_1_1.tgf.pl,MSE23-uw,1153.2,1152.0,1143,1.0,10
best-f-5,railway-transport-we,MSE23-uw,,,,0.0,10
best-f-5,optimizing-BDDs-soybean-un-wcnf_incomplete_improved_1_2019_6,MSE23-uw,152.2,135.0,74,1.0,10
best-f-5,pseudoBoolean-normalized-par32-5.opb.msat,MSE23-uw,,,,0.0,10
best-f-5,judgment-aggregation-ja-maxham-preflib-00049-00000157,MSE23-uw,52.8,53.0,52,1.0,10
best-f-5,xai-mindset2-postoperative-patient-data,MSE23-uw,,,,0.0,10
best-f-5,min-fill-MinFill_R0_mulsol.i.3,MSE23-uw,,,,0.0,10
best-f-5,xai-mindset2-bnn-last-layer-f10,MSE23-uw,,,,0.0,10
best-f-5,optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,2247.0,2321.0,932,0.4,10
best-f-5,planning-bnn-navigation_5x5_9,MSE23-uw,,,,0.0,10
best-f-5,optimizing-BDDs-vote-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,75.33333333333333,53.0,24,0.9,10
best-f-5,planning-bnn-sysadmin_5_3,MSE23-uw,,,,0.0,10
best-f-5,xai-mindset2-cleve,MSE23-uw,,,,0.0,10
best-f-5,gen-hyper-tw-GenHyperTW_par8-1-c,MSE23-uw,24.5,24.5,24,0.2,10
best-f-5,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,263.0,261.0,185,0.6,10
best-f-5,program-disambiguation-Q45_YESNO_1,MSE23-uw,,,,0.0,10
best-f-5,optimizing-BDDs-kr-vs-kp-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,1224.875,1254.0,849,0.8,10
best-f-5,inconsistency-measurement-im-hit-A-1-grd_1790_4_8.tgf.pl,MSE23-uw,326.1,326.0,325,1.0,10
best-f-5,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,338.6666666666667,277.0,140,0.3,10
best-f-5,min-fill-MinFill_R3_miles1000,MSE23-uw,,,,0.0,10
best-f-5,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,inconsistency-measurement-im-forgetting-T-2-grd_4383_1_10.tgf.pl,MSE23-uw,872.1,875.0,852,1.0,10
best-f-5,judgment-aggregation-ja-maxham-preflib-00049-00000512,MSE23-uw,55.0,55.0,55,1.0,10
best-f-5,decision-tree-car-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,gen-hyper-tw-GenHyperTW_dubois29,MSE23-uw,14.6,14.5,12,1.0,10
best-f-5,inconsistency-measurement-im-contension-C-1-grd_3018_3_7.tgf.pl,MSE23-uw,559.4,560.0,547,1.0,10
best-f-5,scheduling-cnf_10,MSE23-uw,,,,0.0,10
best-f-5,inconsistency-measurement-im-hit-A-2-grd_1948_5_1.tgf.pl,MSE23-uw,356.8,357.0,353,1.0,10
best-f-5,optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,1434.6666666666667,1702.0,424,0.6,10
best-f-5,scheduling-cnf_12,MSE23-uw,,,,0.0,10
best-f-5,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,setcover-sts-data.243,MSE23-uw,198.0,198.0,198,1.0,10
best-f-5,aes-mul_8_9,MSE23-uw,51.9,51.5,46,1.0,10
best-f-5,optimizing-BDDs-australian-credit-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,249.0,297.0,106,1.0,10
best-f-5,decision-tree-breast-cancer-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
best-f-5,inconsistency-measurement-im-sum-B-3-stb_696_368.tgf.pl,MSE23-uw,111.2,111.0,110,1.0,10
norm-f-1,mbd-b14_C-mbd14-0277,MSE23-uw,44.2,44.5,39,1.0,10
norm-f-1,ramsey-ram_k4_n20.ra0,MSE23-uw,24.0,24.0,24,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000253,MSE23-uw,50.2,50.5,49,1.0,10
norm-f-1,decision-tree-breast-cancer-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,42.4,38.5,35,1.0,10
norm-f-1,logic-synthesis-normalized-test4.pi.opb.msat,MSE23-uw,122.0,122.0,121,1.0,10
norm-f-1,min-fill-MinFill_R0_queen8_12,MSE23-uw,2543.0,2547.5,2516,1.0,10
norm-f-1,treewidth-computation-TWComp_eil51.tsp_N51,MSE23-uw,13.6,14.0,12,1.0,10
norm-f-1,railway-transport-pesp_18Min,MSE23-uw,416.4,404.5,357,1.0,10
norm-f-1,inconsistency-measurement-im-forgetting-A-2-WS_300_16_70_30.tgf.pl,MSE23-uw,57.4,57.5,56,1.0,10
norm-f-1,inconsistency-measurement-im-sum-B-3-stb_339_393.tgf.pl,MSE23-uw,77.4,77.5,76,1.0,10
norm-f-1,scheduling-cnf_small,MSE23-uw,39.0,39.0,37,1.0,10
norm-f-1,optimizing-BDDs-australian-credit-un-wcnf_incomplete_improved_1_2019_2,MSE23-uw,87.0,87.0,87,1.0,10
norm-f-1,planning-bnn-cellda_x_10,MSE23-uw,,,,0.0,10
norm-f-1,setcover-sts-data.135,MSE23-uw,103.0,103.0,103,1.0,10
norm-f-1,min-fill-MinFill_R1_games120,MSE23-uw,2347.0,2373.0,2087,1.0,10
norm-f-1,inconsistency-measurement-im-forgetting-B-2-stb_625_161.tgf.pl,MSE23-uw,126.6,128.0,121,1.0,10
norm-f-1,planning-bnn-navigation_5x5_8,MSE23-uw,,,,0.0,10
norm-f-1,railway-transport-pesp_5min,MSE23-uw,81.4,82.0,76,1.0,10
norm-f-1,judgment-aggregation-ja-slater-preflib-00049-00000405,MSE23-uw,278.0,278.0,278,1.0,10
norm-f-1,inconsistency-measurement-im-hit-B-3-stb_390_450.tgf.pl,MSE23-uw,49.7,50.0,48,1.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_b01,MSE23-uw,11.3,11.5,9,1.0,10
norm-f-1,min-fill-MinFill_R0_myciel5,MSE23-uw,196.3,196.0,196,1.0,10
norm-f-1,reversi-rev66-26,MSE23-uw,,,,0.0,10
norm-f-1,planning-bnn-sysadmin_5_4,MSE23-uw,,,,0.0,10
norm-f-1,inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl,MSE23-uw,55.1,55.0,52,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000540,MSE23-uw,55.1,55.0,53,1.0,10
norm-f-1,atcoss-atcoss_mesat_15,MSE23-uw,,,,0.0,10
norm-f-1,reversi-rev66-16,MSE23-uw,,,,0.0,10
norm-f-1,fault-diagnosis-s38584_nan_explicit_9_0,MSE23-uw,227.8,227.5,221,1.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_s208,MSE23-uw,35.3,35.0,33,1.0,10
norm-f-1,aes-mul_8_13,MSE23-uw,79.4,80.0,75,1.0,10
norm-f-1,planning-bnn-sysadmin_4_3,MSE23-uw,,,,0.0,10
norm-f-1,decision-tree-australian-credit-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,73.0,73.0,73,1.0,10
norm-f-1,xai-mindset2-bupa,MSE23-uw,,,,0.0,10
norm-f-1,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,180.85714285714286,116.0,70,0.7,10
norm-f-1,atcoss-atcoss_mesat_02,MSE23-uw,,,,0.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000338,MSE23-uw,55.7,56.0,55,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000333,MSE23-uw,59.4,60.0,57,1.0,10
norm-f-1,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_3,MSE23-uw,72.9,70.0,70,1.0,10
norm-f-1,planning-bnn-cellda_y_9,MSE23-uw,,,,0.0,10
norm-f-1,min-fill-MinFill_R3_miles750,MSE23-uw,2084.3333333333335,2016.5,1252,0.6,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000316,MSE23-uw,54.1,54.0,54,1.0,10
norm-f-1,treewidth-computation-TWComp_1dj7_N73,MSE23-uw,32.6,33.0,31,1.0,10
norm-f-1,optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_9,MSE23-uw,31.7,32.0,30,1.0,10
norm-f-1,fault-diagnosis-s38584_nan_explicit_10_0,MSE23-uw,225.9,225.5,221,1.0,10
norm-f-1,xai-mindset2-heart-h,MSE23-uw,405.0,405.0,405,0.1,10
norm-f-1,inconsistency-measurement-im-sum-A-2-grd_1948_5_1.tgf.pl,MSE23-uw,373.1,373.0,372,1.0,10
norm-f-1,min-fill-MinFill_R0_mulsol.i.1,MSE23-uw,250.6,253.5,221,1.0,10
norm-f-1,program-disambiguation-Q55_YESNO_1,MSE23-uw,,,,0.0,10
norm-f-1,treewidth-computation-TWComp_1c75_N69,MSE23-uw,38.0,38.0,36,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000293,MSE23-uw,47.5,48.0,46,1.0,10
norm-f-1,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,215.6,215.5,212,1.0,10
norm-f-1,planning-bnn-navigation_5x5_10,MSE23-uw,,,,0.0,10
norm-f-1,SeanSafarpour-rsdecoder1_blackbox_KESblock-problem.dimacs_30.filtered,MSE23-uw,59.2,60.0,43,1.0,10
norm-f-1,inconsistency-measurement-im-hit-B-1-grd_3018_3_7.tgf.pl,MSE23-uw,618.9,619.5,612,1.0,10
norm-f-1,inconsistency-measurement-im-forgetting-B-3-WS_300_16_90_30.tgf.pl,MSE23-uw,63.7,64.0,62,1.0,10
norm-f-1,judgment-aggregation-ja-slater-preflib-00043-00000180,MSE23-uw,308.4,308.0,308,1.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_uf20-01,MSE23-uw,7.0,7.0,7,1.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_aim-50-1_6-yes1-3,MSE23-uw,19.6,19.0,19,1.0,10
norm-f-1,ramsey-ram_k3_n17.ra0,MSE23-uw,50.0,50.0,50,1.0,10
norm-f-1,setcover-sts-data.729,MSE23-uw,644.5,644.5,642,1.0,10
norm-f-1,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,1523.6666666666667,1573.0,1335,0.3,10
norm-f-1,optic-gen_cvc-add7to3_9999,MSE23-uw,204.9,205.0,203,1.0,10
norm-f-1,tpr-b18-s_PathRelaxation_Set_FS_8,MSE23-uw,,,,0.0,10
norm-f-1,optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_6,MSE23-uw,157.6,156.5,137,1.0,10
norm-f-1,optimizing-BDDs-kr-vs-kp-un-wcnf_incomplete_improved_1_2019_8,MSE23-uw,787.0,787.0,333,0.2,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000517,MSE23-uw,61.5,61.5,60,1.0,10
norm-f-1,optimizing-BDDs-lymph-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,6.8,6.5,5,1.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_dubois28,MSE23-uw,12.5,12.5,11,1.0,10
norm-f-1,inconsistency-measurement-im-contension-A-2-grd_3908_2_1.tgf.pl,MSE23-uw,680.9,681.5,678,1.0,10
norm-f-1,decision-tree-mushroom-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree,MSE23-uw,,,,0.0,10
norm-f-1,judgment-aggregation-ja-slater-preflib-00049-00000135,MSE23-uw,246.0,246.0,246,1.0,10
norm-f-1,decision-tree-car-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree,MSE23-uw,184.9,193.0,152,1.0,10
norm-f-1,atcoss-atcoss_sugar_15,MSE23-uw,,,,0.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_2bitcomp_5,MSE23-uw,44.6,45.0,43,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000492,MSE23-uw,57.0,57.0,56,1.0,10
norm-f-1,extension-enforcement-extension-enforcement_non-strict_stb_200_0.05_1_10_1,MSE23-uw,13.1,13.0,12,1.0,10
norm-f-1,judgment-aggregation-ja-slater-preflib-00051-00000008,MSE23-uw,341.3,341.0,341,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000071,MSE23-uw,59.0,59.0,58,1.0,10
norm-f-1,inconsistency-measurement-im-forgetting-T-2-stb_339_81.tgf.pl,MSE23-uw,69.2,69.5,66,1.0,10
norm-f-1,optic-gen_mult_4_5_991,MSE23-uw,134.9,135.0,134,1.0,10
norm-f-1,inconsistency-measurement-im-contension-B-3-stb_696_368.tgf.pl,MSE23-uw,77.6,78.0,76,1.0,10
norm-f-1,aes-mul_8_14,MSE23-uw,78.6,79.5,72,1.0,10
norm-f-1,optimizing-BDDs-vote-un-wcnf_incomplete_improved_1_2019_8,MSE23-uw,4.5,4.5,3,1.0,10
norm-f-1,program-disambiguation-Q42_OPTIONS_1,MSE23-uw,,,,0.0,10
norm-f-1,pseudoBoolean-normalized-par32-3.opb.msat,MSE23-uw,,,,0.0,10
norm-f-1,inconsistency-measurement-im-hit-A-1-grd_2065_1_8.tgf.pl,MSE23-uw,354.5,355.0,349,1.0,10
norm-f-1,reversi-rev66-28,MSE23-uw,,,,0.0,10
norm-f-1,MaxSATQueriesinInterpretableClassifiers-wdbc_train_9_CNF_5_1,MSE23-uw,21.2,21.0,21,1.0,10
norm-f-1,optimizing-BDDs-breast-cancer-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,23.2,23.0,21,1.0,10
norm-f-1,min-fill-MinFill_R0_myciel7,MSE23-uw,3728.7,3735.0,3628,1.0,10
norm-f-1,bcp-SU3__simp-genos.haps.9,MSE23-uw,107.0,107.0,106,1.0,10
norm-f-1,decision-tree-hypothyroid-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,102.0,102.0,102,0.7,10
norm-f-1,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree,MSE23-uw,51.2,52.0,49,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000444,MSE23-uw,58.4,58.5,55,1.0,10
norm-f-1,aes-mul_8_11,MSE23-uw,102.8,104.0,97,1.0,10
norm-f-1,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree,MSE23-uw,51.7,52.0,50,1.0,10
norm-f-1,ramsey-ram_k3_n11.ra0,MSE23-uw,7.0,7.0,7,1.0,10
norm-f-1,atcoss-atcoss_sugar_05,MSE23-uw,,,,0.0,10
norm-f-1,ramsey-ram_k4_n18.ra0,MSE23-uw,9.0,9.0,9,1.0,10
norm-f-1,decision-tree-anneal-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree,MSE23-uw,124.33333333333333,120.0,120,0.3,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000295,MSE23-uw,57.5,57.5,57,1.0,10
norm-f-1,judgment-aggregation-ja-slater-preflib-00051-00000011,MSE23-uw,504.7,504.5,503,1.0,10
norm-f-1,planning-bnn-navigation_4x4_7,MSE23-uw,,,,0.0,10
norm-f-1,optimizing-BDDs-car-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,103.0,100.0,90,1.0,10
norm-f-1,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,1442.8,1451.0,1283,0.5,10
norm-f-1,inconsistency-measurement-im-forgetting-A-2-grd_3908_2_1.tgf.pl,MSE23-uw,757.0,757.0,755,1.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_flat30-99,MSE23-uw,44.3,44.0,43,1.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_aim-50-1_6-no-3,MSE23-uw,19.1,19.0,18,1.0,10
norm-f-1,setcover-sts-data.405,MSE23-uw,339.5,340.0,336,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000390,MSE23-uw,58.2,58.0,57,1.0,10
norm-f-1,railway-transport-d4,MSE23-uw,5203.5,5203.5,5003,0.2,10
norm-f-1,judgment-aggregation-ja-slater-preflib-00049-00000468,MSE23-uw,269.2,269.0,269,1.0,10
norm-f-1,treewidth-computation-TWComp_queen7_7_N49,MSE23-uw,38.3,38.0,38,1.0,10
norm-f-1,min-fill-MinFill_R0_mulsol.i.2,MSE23-uw,442.1,440.5,332,1.0,10
norm-f-1,optimizing-BDDs-heart-cleveland-un-wcnf_incomplete_improved_1_2019_9,MSE23-uw,30.2,30.0,24,1.0,10
norm-f-1,judgment-aggregation-ja-slater-preflib-00049-00000451,MSE23-uw,508.1,508.0,507,1.0,10
norm-f-1,decision-tree-lymph-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree,MSE23-uw,22.9,22.0,21,1.0,10
norm-f-1,xai-mindset2-shuttleM,MSE23-uw,,,,0.0,10
norm-f-1,ramsey-ram_k3_n15.ra0,MSE23-uw,30.0,30.0,30,1.0,10
norm-f-1,reversi-rev66-32,MSE23-uw,,,,0.0,10
norm-f-1,inconsistency-measurement-im-sum-B-2-stb_330_291.tgf.pl,MSE23-uw,54.7,55.0,52,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000486,MSE23-uw,61.0,61.0,60,1.0,10
norm-f-1,aes-mul_8_3,MSE23-uw,36.4,36.0,36,1.0,10
norm-f-1,xai-mindset2-soybean,MSE23-uw,,,,0.0,10
norm-f-1,planning-bnn-cellda_x_12,MSE23-uw,,,,0.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000260,MSE23-uw,61.5,62.0,59,1.0,10
norm-f-1,inconsistency-measurement-im-sum-C-1-grd_1222_5_4.tgf.pl,MSE23-uw,225.5,226.0,222,1.0,10
norm-f-1,MaxSATQueriesinInterpretableClassifiers-twitter_train_2_CNF_4_1,MSE23-uw,1879.9,1880.5,1830,1.0,10
norm-f-1,min-fill-MinFill_R4_miles500,MSE23-uw,1095.0,1129.5,930,1.0,10
norm-f-1,inconsistency-measurement-im-sum-B-3-stb_327_100.tgf.pl,MSE23-uw,60.7,61.0,58,1.0,10
norm-f-1,inconsistency-measurement-im-forgetting-B-3-stb_457_193.tgf.pl,MSE23-uw,83.8,84.0,81,1.0,10
norm-f-1,optic-gen_mult_5_5_991,MSE23-uw,269.3,269.0,265,1.0,10
norm-f-1,inconsistency-measurement-im-hit-C-1-grd_3018_3_7.tgf.pl,MSE23-uw,577.9,578.5,573,1.0,10
norm-f-1,MaxSATQueriesinInterpretableClassifiers-twitter_train_9_CNF_1_1,MSE23-uw,2059.2,2061.5,1989,1.0,10
norm-f-1,aes-sbox_8,MSE23-uw,474.5,476.0,467,1.0,10
norm-f-1,planning-bnn-cellda_y_10,MSE23-uw,,,,0.0,10
norm-f-1,inconsistency-measurement-im-forgetting-B-3-stb_428_430.tgf.pl,MSE23-uw,78.6,78.5,77,1.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000385,MSE23-uw,40.3,40.0,40,1.0,10
norm-f-1,ramsey-ram_k3_n14.ra0,MSE23-uw,21.0,21.0,21,1.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_pret60_25,MSE23-uw,16.6,17.0,15,1.0,10
norm-f-1,program-disambiguation-Q22_YESNO_1,MSE23-uw,,,,0.0,10
norm-f-1,gen-hyper-tw-GenHyperTW_grid4d_3,MSE23-uw,11.9,12.0,11,1.0,10
norm-f-1,inconsistency-measurement-im-forgetting-C-1-grd_5178_1_1.tgf.pl,MSE23-uw,1096.1,1096.5,1092,1.0,10
norm-f-1,railway-transport-we,MSE23-uw,,,,0.0,10
norm-f-1,optimizing-BDDs-soybean-un-wcnf_incomplete_improved_1_2019_6,MSE23-uw,39.3,38.5,37,1.0,10
norm-f-1,pseudoBoolean-normalized-par32-5.opb.msat,MSE23-uw,,,,0.0,10
norm-f-1,judgment-aggregation-ja-maxham-preflib-00049-00000157,MSE23-uw,63.2,63.0,62,1.0,10
norm-f-1,xai-mindset2-postoperative-patient-data,MSE23-uw,82.7,83.0,77,1.0,10
norm-f-1,min-fill-MinFill_R0_mulsol.i.3,MSE23-uw,441.7,449.0,357,1.0,10
norm-f-1,xai-mindset2-bnn-last-layer-f10,MSE23-uw,,,,0.0,10
norm-f-1,optimizing-BDDs-mushroom-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,538.0,538.0,144,0.2,10
norm-f-1,planning-bnn-navigation_5x5_9,MSE23-uw,,,,0.0,10
norm-f-1,optimizing-BDDs-vote-un-wcnf_incomplete_improved_1_2019_7,MSE23-uw,6.3,7.0,4,1.0,10
norm-f-1,planning-bnn-sysadmin_5_3,MSE23-uw,,,,0.0,10
norm-f-1,xai-mindset2-cleve,MSE23-uw,339.42857142857144,339.0,317,0.7,10
norm-f-1,gen-hyper-tw-GenHyperTW_par8-1-c,MSE23-uw,25.4,25.0,22,1.0,10
norm-f-1,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_5,MSE23-uw,125.0,125.0,122,1.0,10
norm-f-1,program-disambiguation-Q45_YESNO_1,MSE23-uw,,,,0.0,10
norm-f-1,optimizing-BDDs-kr-vs-kp-un-wcnf_incomplete_improved_1_2019_4,MSE23-uw,211.4,189.0,189,1.0,10
norm-f-1,inconsistency-measurement-im-hit-A-1-grd_1790_4_8.tgf.pl,MSE23-uw,336.7,337.0,333,1.0,10
